Date,AAPL,MSFT,NVDA,TSLA,AMZN,HD,JPM,BAC,GS,XOM,CVX,COP,JNJ,UNH,PFE,WMT,PG,KO
2022-11-09,0.08840695772144924,0.05875698693286782,0.06431396992329574,0.0980810328159146,0.06469907228351948,0.09456111427768907,0.06577500183428199,0.06158806387536299,0.07713284212024679,0.05296382929182026,0.04828803289781286,0.05236588460989855,0.07591732099269737,0.15568467865921623,0.061552433932934775,0.08074678994455138,0.05038422197981251,0.05098399609550188
2022-11-10,0.08495239915621254,0.05930444587096703,0.06301930221716709,0.09889653866837524,0.06708449931796126,0.09045659466868346,0.06679506036813736,0.06201681491980665,0.08036053426504898,0.052345534246978125,0.04886462254995089,0.051859712213979954,0.0759811504178663,0.15299145154481344,0.060807544178703765,0.0786919268297144,0.049789228539497646,0.05099840209760122
2022-11-11,0.08432353215180041,0.05829173120395478,0.062306043395395284,0.09808258334030336,0.0696325037495756,0.0913380871985884,0.06675082442232344,0.06323852383013157,0.08258501056284001,0.05242098532929228,0.04838593641420691,0.05169270679566054,0.0776387885968084,0.15920238764562877,0.059353827559839624,0.07761841973861285,0.05172346987253366,0.05178147555965812
2022-11-14,0.08481095856273194,0.0583268365600328,0.06367720664132914,0.09798056012152723,0.0692900044090121,0.09198004308017156,0.06682127940623404,0.06379909176963638,0.08194271119010567,0.052296966253613915,0.047744992727656366,0.051287274972568596,0.07570639528127364,0.15701220092296708,0.05756958565974066,0.0778220397898269,0.05134704614837141,0.053170301247571036
2022-11-15,0.08465685223059936,0.05624129788169445,0.062209623977059876,0.1010199771849444,0.07140927531476024,0.09110893109854622,0.06508067910307741,0.06263893189381471,0.08310792584093836,0.053420061417027744,0.04818445815639648,0.05197203073976282,0.07306641506789746,0.15338433753143474,0.061451464066296445,0.07496802229458592,0.05075856380571694,0.05350454094125843
2022-11-16,0.08422082142758847,0.05640387136329319,0.06218348234140711,0.10322517428573534,0.0739939905990441,0.0922942928429918,0.06639258753867766,0.06384176443175724,0.08301215668361181,0.05327978573907285,0.05023563696742392,0.051791956830635866,0.07253854968184653,0.1512123486686168,0.06149424672145265,0.06908575131360713,0.05065458845125998,0.053361190133164565
2022-11-17,0.08598764059810454,0.05872147404359324,0.060838680761771485,0.10161436871587111,0.07000443366026293,0.095291977054282,0.06459944703202801,0.06422688911813289,0.08373818765005189,0.053411112978103775,0.0501504261717556,0.04981909908150009,0.06827034336318163,0.14924630427501082,0.06203348870645958,0.07169815213362735,0.05132132266615436,0.05145620474073502
2022-11-18,0.08289419901954072,0.05701975496126062,0.05872065954525878,0.10281955590757316,0.06854249043098758,0.0954460396482814,0.06339068740444287,0.06322149418565819,0.08432947621845842,0.05197739425780512,0.05078460967734029,0.047014978798069755,0.06699223610710689,0.14942432623386295,0.06210080781567796,0.07175498177807894,0.05277328801791431,0.052727971355205426
2022-11-21,0.08247388236407856,0.056584466617108795,0.0576455146530869,0.09874948669602046,0.0695017952961846,0.0973381277510443,0.06290311162428186,0.06610737258265854,0.08321286545130425,0.05217661822746604,0.050751107360787466,0.048024013882605764,0.06820026977925789,0.1479041142617835,0.06062438094271331,0.07536136743311923,0.05460845097889353,0.05512167072402143
2022-11-22,0.08072500514922586,0.05846985982869907,0.059834422779500095,0.09804350235964983,0.06816549950332873,0.10123684089135425,0.06435162207026231,0.0662125997210788,0.08061387854116418,0.05216597633566891,0.05127427773176233,0.04768058283477554,0.0661305209094101,0.1453119834810153,0.06159772736021881,0.07773956249023183,0.054722440574661,0.05399014913303414
2022-11-23,0.07558693891483012,0.057345139515933174,0.059499108217444245,0.0971507488013242,0.07198058501033949,0.09862967470719718,0.06324766592483833,0.06900750560987273,0.08104502240060853,0.051718235485469714,0.05114166572544666,0.04886238855602732,0.06974515701416739,0.1449055892906021,0.06054361772463283,0.08068016728738507,0.053255505632203125,0.05300282688724066
2022-11-25,0.07338349151963056,0.05830621410977827,0.05733610935209107,0.09580187240458336,0.07402123296966161,0.09234649033244487,0.061416118404684826,0.0692091922594434,0.08101121112600766,0.05170567031073357,0.04953040502177272,0.04763336133872051,0.07260005196193534,0.14758062922186843,0.06048660488253909,0.07873372048274313,0.054816883679594385,0.05233825224117453
2022-11-28,0.07108919624480328,0.05939012792992773,0.05833720037677243,0.09573012068594323,0.07404937787157853,0.092600205427781,0.06098374678829213,0.06968694609885785,0.08345238686317101,0.05184193070337927,0.0496020270190581,0.04748858361671577,0.0745954910731188,0.14693989773179614,0.060632861826295584,0.07992124212364346,0.05486745501556327,0.053142332601616715
2022-11-29,0.0712862756818735,0.060561580962059575,0.056799697223475526,0.09456671451229547,0.07070104205743571,0.09000317249333913,0.06101056799151595,0.06940433468568326,0.08316849437105807,0.051786340019174405,0.05037604794833169,0.050248310098859696,0.0760657740834204,0.1494632961053402,0.057368671863939145,0.07801049598546916,0.05296333125186247,0.054423462752872055
2022-11-30,0.07061614445532592,0.06192353673375643,0.0571215682690024,0.09433927354713022,0.0701781452163807,0.08781613403910431,0.05754868048709965,0.06962283089697305,0.08465418089794605,0.05216654546194877,0.05032914352717003,0.051610961477802565,0.07482876986708223,0.1521665141637412,0.05649999507060164,0.07829156249099378,0.054763562030988984,0.05768801703176197
2022-12-01,0.06649544953472544,0.06391771126765317,0.05755609387764711,0.09052226255319784,0.06984341235923064,0.08808291871390292,0.05864075084754863,0.06902532496730349,0.08303286078718163,0.052754982100383145,0.04993782439441132,0.05242845656340424,0.07516704536963385,0.14948057538648288,0.05399868932288038,0.08332918038885553,0.054673656967744594,0.05760562282010091
2022-12-02,0.06390483678673203,0.05947484330644856,0.05849082168143254,0.09008592327094063,0.06834685433110045,0.08393183498068721,0.059673272854248324,0.06845230588347474,0.08236193322735,0.05193009258451642,0.05048308661276682,0.05234224013544443,0.07816595104103541,0.14610140822188655,0.05231403518274222,0.08401305261107121,0.05641617573458268,0.05893891505113499
2022-12-05,0.0674336188514655,0.06142645562573408,0.05819239695161152,0.09000103109708363,0.06565591370903319,0.08532698151198499,0.059943089537614395,0.06935413322469575,0.08189012912527716,0.05101605755623371,0.05109474965708454,0.05197626030879753,0.07749177743454337,0.14545822864885452,0.05187771567097773,0.0816947670288441,0.053853688782157724,0.057901354797404735
2022-12-06,0.06820058171814793,0.06186912875855355,0.058149140902361326,0.09056551778062373,0.0651229633212111,0.08196402405954828,0.060297646436279335,0.06940748742292249,0.08240214166100579,0.05098779667970956,0.051137611523854626,0.05505800437132517,0.08280270895013157,0.14875881943731975,0.051335691954662054,0.08275076641845341,0.05432566308424414,0.056142172011347045
2022-12-07,0.06811992821079457,0.06249793807678706,0.05958010669903017,0.09178038490627874,0.06432970854570923,0.08397311701736511,0.057879284725222406,0.06684874237092439,0.08035073878482427,0.050425892977291095,0.05140695622487299,0.054404763649206295,0.08227851070271024,0.15309831030730553,0.05310489945581206,0.07945719912417182,0.05189458076830399,0.057291309684052896
2022-12-08,0.06663872211285045,0.0633899904766652,0.06125031859855281,0.08963378719661157,0.06343099876569831,0.08710128945634693,0.05709846635286287,0.06657012579445809,0.08101078221530317,0.04909445872130161,0.05086020930748095,0.05510899045246624,0.07826968217176361,0.1503603520573863,0.05246290616733567,0.08003429257918376,0.0516511437415215,0.056513733412620386
2022-12-09,0.06699952512769655,0.06387172689195689,0.06375116130701998,0.08935852083160772,0.062248613163012285,0.09053865284510088,0.05365963766203036,0.06590117415116828,0.08031751056599902,0.04964949511961562,0.05038150991210189,0.05430758550046023,0.0803008545409274,0.15001545340489494,0.054280202503526484,0.08225466125691978,0.05211583265829668,0.056666165234246856
2022-12-12,0.06606878293097135,0.06240489733660397,0.06333481961181203,0.09051709583527696,0.06101742752953197,0.08557917638209477,0.054286174605220075,0.06861021339387162,0.08108039779475687,0.05175890131680646,0.052105820165813624,0.057377847792536664,0.0838591117900075,0.1513056552125792,0.054073762522939044,0.0834938835908611,0.0507815990081317,0.05825171908731347
2022-12-13,0.06650616761514636,0.0627806836296005,0.06424745036322126,0.0851906004790308,0.057873437253870334,0.08599435299809134,0.054889907498043566,0.0696373944837914,0.08554904799677178,0.05194450387800018,0.053984392209943256,0.05737427421483492,0.0818974920456601,0.153069669793516,0.05372074310554364,0.08216583484199205,0.05096996104776055,0.057945852091370924
2022-12-14,0.06711614484532137,0.061386270262554235,0.06407514834824489,0.08070314870206996,0.052855710566532384,0.08816974003551736,0.05545668013209803,0.07068577473389102,0.08414122493002384,0.05210999523690554,0.053725275471416915,0.057506280215011925,0.08117626961597309,0.14731202452262954,0.05117264489263029,0.08162059549740358,0.05062695922335413,0.05844582674104914
2022-12-15,0.06520587327354342,0.06443260118174969,0.06202144380288378,0.0795027952189022,0.053083599732513864,0.09080000770495394,0.055539129507795215,0.07267496827615395,0.0839144671680081,0.052324812642203455,0.05420201841208741,0.057306995090662484,0.0823544669713126,0.145441153975103,0.050688241302210967,0.08383115694577446,0.05027498742670988,0.058880415322194034
2022-12-16,0.06531260005636415,0.06336460044972059,0.06284445349521636,0.08208119129985993,0.053392928330569335,0.09145693230242902,0.05389620544344237,0.07281828567255605,0.08436559599337154,0.05219067640796097,0.05412742379294723,0.05768856768364696,0.08101470353604859,0.14679028740625744,0.053439639173157326,0.08328665599481537,0.05008151888406028,0.05783490810660009
2022-12-19,0.0659500213053434,0.06304992842186143,0.06285672945046622,0.08181172558066746,0.05433624358369376,0.0923653324084603,0.05346320807223351,0.07275990644266482,0.08506266152298543,0.05338998799356337,0.05441635932338533,0.058514721104109005,0.08314530987364203,0.1488800230309945,0.05181367457976413,0.08043857742824345,0.0526405177272417,0.057858004163748894
