Date,AAPL,AMZN,BAC,COP,CVX,DIA,GS,HD,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,QQQ,SPY,TSLA,UNH,WMT,XLE,XLF,XLK,XLP,XLV,XLY,XOM
2022-06-21,133.08143615722656,108.68000030517578,29.66739273071289,84.93229675292969,130.3798065185547,284.4723815917969,257.953125,242.8667755126953,154.15655517578125,104.20811462402344,53.952362060546875,245.04054260253906,16.520132064819336,37.838844299316406,122.00692749023438,274.3006591796875,355.53607177734375,237.0366668701172,445.85577392578125,38.6971321105957,33.348873138427734,29.306657791137695,61.88069152832031,63.02302169799805,114.73004150390625,67.47752380371094,79.47261047363281
2022-06-22,132.5720977783203,108.94999694824219,29.441612243652344,79.6112060546875,124.71219635009766,283.8387451171875,257.70855712890625,242.6682586669922,156.58908081054688,103.62334442138672,54.352333068847656,244.45150756835938,16.314708709716797,38.59389877319336,123.91255950927734,273.900634765625,354.8915710449219,236.086669921875,454.54412841796875,38.22835922241211,32.01387023925781,29.241281509399414,61.61852264404297,62.97809600830078,116.32093811035156,67.34709167480469,76.32774353027344
2022-06-23,135.4321746826172,112.44000244140625,28.971994400024414,75.1883544921875,120.12418365478516,285.8235168457031,259.1848449707031,248.478271484375,160.0819091796875,102.48977661132812,55.00118637084961,249.98500061035156,16.180082321166992,39.39613342285156,127.31233978271484,277.9797668457031,358.370361328125,235.07000732421875,463.9472961425781,39.156436920166016,30.827211380004883,29.12921905517578,62.540958404541016,64.2000961303711,118.93183898925781,68.40510559082031,74.02556610107422
2022-06-24,138.75259399414062,116.45999908447266,29.179706573486328,77.77192687988281,122.09769439697266,293.5389709472656,274.20135498046875,255.31680297851562,162.42530822753906,105.54862213134766,56.0322380065918,258.5219421386719,17.078584671020508,40.57589340209961,129.14645385742188,287.5043029785156,369.76434326171875,245.7066650390625,460.0765075683594,39.188106536865234,31.232934951782227,30.20323371887207,64.78876495361328,65.45803833007812,120.9063720703125,71.01398468017578,75.49375915527344
2022-06-27,138.75259399414062,113.22000122070312,29.215835571289062,79.51342010498047,124.45918273925781,292.92388916015625,272.4171447753906,255.03712463378906,162.27386474609375,104.70293426513672,55.91668701171875,255.80833435058594,16.82229232788086,40.803985595703125,128.16232299804688,285.3964538574219,368.3519592285156,244.9199981689453,469.3775634765625,39.31480026245117,32.14912414550781,30.100500106811523,64.35184478759766,65.2783432006836,121.3555679321289,70.26995086669922,77.34417724609375
2022-06-28,134.6191864013672,107.4000015258789,29.134553909301758,82.09113311767578,126.45806884765625,288.2462158203125,271.248779296875,243.7237548828125,157.65829467773438,104.19913482666016,55.356719970703125,247.68666076660156,15.937750816345215,39.844444274902344,126.07768249511719,276.70135498046875,360.8254699707031,232.663330078125,471.95806884765625,38.760494232177734,33.017303466796875,29.8016414642334,62.424434661865234,64.4067611694336,119.24063873291016,67.4630355834961,79.489990234375
2022-06-29,136.37245178222656,108.91999816894531,28.773305892944336,78.8495864868164,123.96162414550781,288.9078369140625,274.681396484375,247.0798797607422,157.70286560058594,103.7313232421875,55.756690979003906,251.3370361328125,15.498970031738281,40.06466293334961,127.22283935546875,276.95501708984375,360.5316162109375,228.49000549316406,478.7064514160156,38.61794662475586,31.869909286499023,29.633533477783203,62.550655364990234,64.81108856201172,120.27938842773438,67.40988159179688,76.55361938476562
2022-06-30,133.91397094726562,106.20999908447266,28.114028930664062,77.42706298828125,122.10615539550781,286.8299560546875,269.01165771484375,247.4407501220703,158.16619873046875,101.31121063232422,55.91668701171875,248.02464294433594,15.117030143737793,41.23655700683594,128.64541625976562,273.51995849609375,357.6025695800781,224.47332763671875,476.7757263183594,38.5102653503418,31.198040008544922,29.372034072875977,61.71561050415039,64.85603332519531,120.00800323486328,66.41949462890625,74.39913177490234
2022-07-01,136.07861328125,109.55999755859375,28.502370834350586,78.43573760986328,123.56519317626953,289.65325927734375,271.0133056640625,251.7802734375,159.9571990966797,102.60671997070312,57.22327423095703,250.68032836914062,14.482792854309082,41.142181396484375,130.72105407714844,275.3253479003906,361.384765625,227.26333618164062,480.27508544921875,38.84284591674805,31.664859771728516,29.773624420166016,61.85641860961914,65.7905044555664,121.3555679321289,67.64177703857422,76.05845642089844
2022-07-05,138.65464782714844,113.5,28.21337890625,72.96988677978516,120.31819152832031,288.5910949707031,269.1747741699219,255.97537231445312,158.72755432128906,102.21643829345703,56.24555969238281,253.83827209472656,14.92257022857666,40.61521911621094,129.4595489501953,280.03887939453125,362.06719970703125,233.06666564941406,468.98773193359375,39.35597229003906,30.408376693725586,29.67089080810547,62.63319396972656,65.36820983886719,120.65370178222656,69.15393829345703,73.67809295654297
2022-07-06,139.9867401123047,114.33000183105469,27.978567123413086,71.84915924072266,118.73258209228516,289.2432556152344,266.05914306640625,255.84005737304688,158.87010192871094,101.55388641357422,56.36110305786133,257.0830078125,15.08811092376709,41.488243103027344,130.66738891601562,281.83441162109375,363.2901306152344,231.73333740234375,478.3165283203125,39.63471984863281,29.889217376708984,29.59617805480957,63.17209243774414,65.5568618774414,121.46784973144531,68.9268798828125,72.3488998413086
2022-07-07,143.34634399414062,116.33000183105469,28.773305892944336,74.44413757324219,121.04349517822266,292.5418701171875,270.4427490234375,258.64581298828125,159.04830932617188,104.12245178222656,55.91668701171875,259.1979675292969,15.814095497131348,42.01520919799805,130.62261962890625,287.86541748046875,368.7311096191406,244.5433349609375,477.4719543457031,39.69490051269531,30.966815948486328,30.025785446166992,64.47806549072266,65.61979675292969,121.98257446289062,70.70478820800781,74.65977478027344
2022-07-08,144.02215576171875,115.54000091552734,28.710094451904297,74.5389633178711,120.41094207763672,292.0852966308594,268.5135803222656,258.4473571777344,158.852294921875,103.79572296142578,56.12112045288086,258.4833984375,15.794153213500977,41.818572998046875,129.745849609375,288.2264709472656,368.4278259277344,250.76333618164062,481.41693115234375,39.72024154663086,30.953723907470703,29.960412979125977,64.50718688964844,65.50298309326172,122.34754180908203,70.71443176269531,74.7813720703125
2022-07-11,141.89674377441406,111.75,28.412057876586914,73.75445556640625,119.34823608398438,290.4453430175781,265.5337829589844,258.37518310546875,158.91465759277344,102.43427276611328,55.94335174560547,255.44134521484375,15.110052108764648,41.598350524902344,130.65841674804688,282.06866455078125,364.21905517578125,234.3433380126953,479.8574523925781,39.736083984375,30.657052993774414,29.717588424682617,63.618743896484375,65.4131088256836,122.03873443603516,68.7771224975586,74.39913177490234
2022-07-12,142.86639404296875,109.22000122070312,28.321754455566406,71.94396209716797,117.16387176513672,288.8332214355469,264.9450988769531,257.2294006347656,156.6870880126953,102.53411102294922,55.70336151123047,244.9729766845703,15.040244102478027,40.92982482910156,129.5043182373047,279.336181640625,360.9960632324219,233.07000732421875,477.5090026855469,39.6157112121582,30.059364318847656,29.53080177307129,62.74970626831055,65.22443389892578,120.48526763916016,68.36163330078125,73.40876007080078
2022-07-13,142.5039825439453,110.4000015258789,27.852128982543945,71.65086364746094,116.3795394897461,286.7646789550781,262.78948974609375,259.0878601074219,156.32176208496094,101.57203674316406,55.44560241699219,244.05555725097656,15.122016906738281,40.73319625854492,130.354248046875,278.7603759765625,359.1002197265625,237.0399932861328,465.2746276855469,39.71073532104492,30.011367797851562,29.269302368164062,62.584651947021484,65.26935577392578,119.31551361083984,68.92207336425781,73.70413970947266
2022-07-14,145.4228515625,110.62999725341797,27.21091651916504,70.35768127441406,114.65058898925781,285.5068054199219,255.0367431640625,261.16290283203125,156.53558349609375,98.0232162475586,55.26782989501953,245.36892700195312,15.329440116882324,40.4185905456543,129.9695281982422,279.7558288574219,358.2281799316406,238.31333923339844,466.3793640136719,40.48676681518555,29.444217681884766,28.708946228027344,63.15752410888672,65.32327270507812,118.9692611694336,68.86407470703125,72.22730255126953
2022-07-15,147.08795166015625,113.55000305175781,29.125520706176758,71.4612045288086,116.09278106689453,291.4615783691406,266.1587829589844,263.8062744140625,158.80780029296875,102.5159683227539,55.55226516723633,247.91844177246094,15.718361854553223,40.70173645019531,129.7906036376953,284.8304443359375,365.0721435546875,240.06666564941406,491.7390441894531,40.88270950317383,29.924116134643555,29.68023109436035,64.2693099975586,65.53890991210938,121.84217834472656,69.97525787353516,73.44352722167969
2022-07-18,144.05154418945312,113.76000213623047,29.134553909301758,73.34062957763672,117.72052001953125,289.5880126953125,272.8519592285156,264.3836364746094,155.24363708496094,101.46311950683594,54.796749114990234,245.53309631347656,16.056425094604492,39.915225982666016,128.21597290039062,282.4200134277344,362.0577697753906,240.54666137695312,482.1038818359375,40.78768539428711,30.609073638916016,29.568164825439453,63.64788055419922,64.9009780883789,119.2686996459961,70.17814636230469,74.79876708984375
2022-07-19,147.90089416503906,118.20999908447266,30.118942260742188,76.28046417236328,121.96278381347656,296.5420837402344,288.05859375,270.5003967285156,152.9804229736328,103.97723388671875,55.57892990112305,250.632080078125,16.944957733154297,40.402862548828125,128.86907958984375,291.10528564453125,371.8402404785156,245.52999877929688,495.173583984375,41.03791427612305,31.551427841186523,30.455392837524414,65.58984375,65.5838394165039,121.29940795898438,72.32807922363281,76.6839370727539
2022-07-20,149.8990478515625,122.7699966430664,30.12798500061035,78.20298767089844,123.5736312866211,297.12939453125,291.1380310058594,272.7287902832031,152.10720825195312,103.95907592773438,54.663421630859375,253.27806091308594,17.757699966430664,39.97028350830078,126.641357421875,295.7212219238281,374.2101135253906,247.5,482.1966247558594,41.3800048828125,31.856809616088867,30.567459106445312,66.61421203613281,65.14354705810547,120.10157775878906,73.51653289794922,77.5266342163086
2022-07-21,152.16162109375,124.62999725341797,30.389888763427734,76.66841125488281,122.6290512084961,298.686279296875,295.7480773925781,275.1646423339844,152.64183044433594,104.66702270507812,54.53899002075195,255.75999450683594,18.000024795532227,40.206241607666016,126.76109313964844,299.9664001464844,378.0207214355469,271.7066650390625,484.97210693359375,41.98499298095703,31.29837989807129,30.76358413696289,67.55121612548828,65.34123229980469,122.00126647949219,75.19778442382812,76.23219299316406
2022-07-22,150.92750549316406,122.41999816894531,30.191204071044922,75.97870635986328,121.60852813720703,297.4277038574219,293.3841857910156,276.59918212890625,153.36355590820312,104.15876007080078,54.74342346191406,251.43359375,17.271053314208984,40.292755126953125,128.78720092773438,294.706298828125,374.5133972167969,272.24334716796875,483.9974060058594,41.87730026245117,31.04097557067871,30.58614158630371,66.61906433105469,65.77251434326172,121.49593353271484,74.76300048828125,75.65013885498047
2022-07-25,149.81088256835938,121.13999938964844,30.462139129638672,79.35822296142578,125.22669982910156,298.2666320800781,293.5561828613281,276.2023010253906,153.66650390625,104.57627868652344,55.27671813964844,249.95606994628906,16.976869583129883,40.71747589111328,129.66067504882812,293.02783203125,374.9684143066406,268.4333190917969,491.4790954589844,41.81711196899414,32.17966079711914,30.782270431518555,66.19669342041016,66.09600067138672,122.13229370117188,74.12043762207031,78.16949462890625
2022-07-26,148.4886016845703,114.80999755859375,29.848020553588867,78.53057098388672,124.24837493896484,296.01080322265625,288.5114440917969,269.0118408203125,154.75355529785156,102.94254302978516,56.18333435058594,243.26364135742188,16.487226486206055,41.13431167602539,129.9127960205078,287.27020263671875,370.5321960449219,258.8599853515625,493.44708251953125,38.636962890625,31.887353897094727,30.352659225463867,65.12377166748047,65.94325256347656,122.75926971435547,71.73382568359375,77.86543273925781
2022-07-27,153.5720672607422,120.97000122070312,30.335697174072266,80.40999603271484,125.88452911376953,300.17755126953125,293.9366455078125,269.67047119140625,154.3258819580078,104.59441375732422,56.00557327270508,259.5262756347656,17.740745544433594,40.85904312133789,131.1464385986328,299.41009521484375,380.153564453125,274.82000732421875,496.2503967285156,40.09716796875,32.607208251953125,30.81962776184082,67.92504119873047,66.39251708984375,123.52667999267578,74.44896697998047,79.55078887939453
2022-07-28,154.12054443359375,122.27999877929688,30.091861724853516,81.0910873413086,126.83753967285156,303.1792907714844,298.0756530761719,270.32000732421875,155.2169189453125,104.20413970947266,56.938846588134766,266.933349609375,17.934206008911133,40.201175689697266,133.3256378173828,302.337646484375,384.9215393066406,280.8999938964844,502.6365661621094,41.09809494018555,32.790443420410156,31.043771743774414,68.95915222167969,67.45280456542969,124.3127212524414,75.7292251586914,80.48033905029297
2022-07-29,159.17465209960938,134.9499969482422,30.534385681152344,83.9964370727539,138.13059997558594,306.3768005371094,301.9521179199219,271.5018615722656,155.50205993652344,104.70333099365234,57.03662109375,271.1148681640625,18.112712860107422,40.034725189208984,125.08618927001953,307.85137939453125,390.53326416015625,297.1499938964844,503.42559814453125,41.82661056518555,34.212703704833984,31.482709884643555,70.01750183105469,66.93164825439453,123.90097045898438,78.66661071777344,84.2072525024414
2022-08-01,158.19517517089844,135.38999938964844,30.444074630737305,81.98768615722656,135.3726806640625,305.798828125,300.76568603515625,275.9045104980469,154.95851135253906,103.65956115722656,57.347713470458984,268.4784851074219,18.38994598388672,40.11398696899414,128.6791229248047,307.666015625,389.3768005371094,297.27667236328125,496.9651184082031,41.9818115234375,33.50593185424805,31.221216201782227,69.86701965332031,67.76726531982422,122.98387145996094,79.05794525146484,82.0788345336914
2022-08-02,156.7259979248047,134.16000366210938,29.838985443115234,81.65145874023438,134.21725463867188,302.0700988769531,296.96173095703125,271.29437255859375,154.07638549804688,102.04399108886719,56.56554412841797,265.3978271484375,18.47471046447754,39.38478088378906,127.82364654541016,306.74871826171875,386.8079528808594,300.586669921875,497.0393371582031,42.02616882324219,33.42740249633789,30.875667572021484,69.3718032836914,67.2281494140625,122.54405212402344,78.516845703125,81.72264099121094
2022-08-03,162.72036743164062,139.52000427246094,30.380861282348633,78.7288818359375,131.0292205810547,305.9107666015625,301.7528381347656,276.4006652832031,155.56442260742188,103.114990234375,56.81441116333008,272.78558349609375,18.8406925201416,39.51953125,130.46206665039062,315.10223388671875,392.86517333984375,307.39666748046875,501.8569030761719,41.335655212402344,32.46760177612305,31.342622756958008,71.2166976928711,67.66842651367188,123.66702270507812,80.43000793457031,79.07298278808594
2022-08-04,162.40696716308594,142.57000732421875,30.16411590576172,77.48741912841797,127.4700927734375,305.1650085449219,300.575439453125,277.1224670410156,153.0695037841797,101.98047637939453,56.592201232910156,273.92510986328125,19.16180419921875,39.51953125,130.2549591064453,316.5758361816406,392.5997314453125,308.6333312988281,495.4520568847656,39.77408218383789,31.26348876953125,31.239892959594727,71.5419692993164,67.21915435791016,123.05876159667969,80.75851440429688,75.74568176269531
2022-08-05,162.1813507080078,140.8000030517578,30.669857025146484,80.04792022705078,129.57859802246094,305.733642578125,303.1114501953125,279.3959655761719,152.463623046875,105.06637573242188,56.334434509277344,273.2104797363281,18.936426162719727,39.05188751220703,130.31800842285156,313.9897766113281,391.9361877441406,288.1700134277344,496.6679992675781,40.09400177001953,31.88299560546875,31.464033126831055,71.37689208984375,67.06642150878906,123.0119400024414,79.38163757324219,76.84029388427734
2022-08-08,161.7105255126953,139.41000366210938,30.245389938354492,80.72038269042969,129.38461303710938,306.1530456542969,303.1204528808594,281.45294189453125,151.65283203125,103.78662872314453,55.97002029418945,270.70928955078125,17.743738174438477,39.2896728515625,130.81329345703125,312.9748229980469,391.481201171875,290.42333984375,498.09747314453125,40.420249938964844,32.04877471923828,31.44534683227539,70.77002716064453,67.03048706054688,123.30206298828125,79.73914337158203,77.27468872070312
2022-08-09,161.7595672607422,137.8300018310547,30.63373374938965,82.34117889404297,131.07139587402344,305.6777038574219,304.8775329589844,275.35418701171875,151.63497924804688,104.72148895263672,56.0411262512207,272.6214599609375,17.0386962890625,39.45611572265625,130.50711059570312,309.4324035644531,389.9266052246094,283.3333435058594,498.7101745605469,40.819358825683594,32.611576080322266,31.6041202545166,70.06121063232422,66.93164825439453,122.927734375,78.4685287475586,78.69940948486328
2022-08-10,165.99681091308594,142.69000244140625,31.672311782836914,82.74636840820312,131.4171905517578,310.60894775390625,315.1029357910156,281.1010437011719,152.07156372070312,107.45342254638672,56.57442855834961,279.2462158203125,18.046897888183594,39.59086608886719,131.7407989501953,318.0688781738281,398.11663818359375,294.3566589355469,499.1371154785156,40.904876708984375,32.84716033935547,32.31390380859375,71.97405242919922,67.42583465576172,124.26592254638672,80.68122100830078,79.44654083251953
2022-08-11,165.26116943359375,140.63999938964844,32.430931091308594,86.52245330810547,134.6220703125,311.08441162109375,318.5174255371094,280.2981262207031,148.92620849609375,109.04176330566406,56.192230224609375,277.1795654296875,17.89232635498047,38.2751350402832,130.8042755126953,316.2635803222656,398.11663818359375,286.6300048828125,494.6258850097656,41.29936218261719,33.977108001708984,32.696815490722656,71.69247436523438,67.26409912109375,123.46112823486328,80.27057647705078,81.74475860595703
2022-08-12,168.80201721191406,143.5500030517578,32.78314971923828,88.58293151855469,134.81605529785156,314.9251403808594,320.45556640625,284.0873107910156,147.28677368164062,110.84793853759766,56.618865966796875,281.90185546875,18.65719985961914,39.717681884765625,132.07394409179688,322.4214172363281,404.8563232421875,300.0299987792969,504.6881408691406,42.062862396240234,34.23451614379883,33.21048355102539,73.11978912353516,67.84815216064453,125.04263305664062,82.08710479736328,82.45529174804688
2022-08-15,169.87112426757812,143.17999267578125,32.73799133300781,87.26660919189453,132.2521514892578,316.3606872558594,322.294189453125,283.8345947265625,147.9906768798828,111.14744567871094,57.32994079589844,283.408447265625,18.97930908203125,39.43234634399414,133.77587890625,325.0269775390625,406.524658203125,309.32000732421875,505.5606994628906,42.18374252319336,33.567012786865234,33.20113754272461,73.58102416992188,68.52203369140625,125.6696548461914,82.65235137939453,80.98159790039062
2022-08-16,169.71414184570312,144.77999877929688,33.0902099609375,86.6863784790039,131.91477966308594,318.5700378417969,321.4971923828125,295.35552978515625,149.30938720703125,112.20935821533203,57.801021575927734,282.67449951171875,18.826732635498047,39.51953125,135.00953674316406,324.26580810546875,407.3209228515625,306.5633239746094,506.9344482421875,44.33747863769531,33.48848342895508,33.443965911865234,73.38194274902344,69.29478454589844,125.33275604248047,83.56544494628906,80.22723388671875
2022-08-17,171.2050323486328,142.10000610351562,32.88249206542969,87.77753448486328,133.0027313232422,317.134521484375,320.38311767578125,293.8939514160156,149.31829833984375,111.26543426513672,57.667694091796875,281.9293212890625,18.284236907958984,39.05188751220703,134.38821411132812,320.5672302246094,404.42974853515625,303.9966735839844,505.8948059082031,44.38520050048828,33.767704010009766,33.275856018066406,72.85762786865234,69.09709167480469,124.60281372070312,82.66683959960938,80.8763427734375
2022-08-18,170.8126983642578,142.3000030517578,32.76508712768555,90.82585144042969,135.33468627929688,317.48858642578125,321.0895690917969,293.3977966308594,148.59658813476562,110.40321350097656,57.96989822387695,280.8163757324219,18.721027374267578,38.50498962402344,134.86544799804688,321.338134765625,405.60516357421875,302.8699951171875,506.0989685058594,44.24204635620117,34.67515182495117,33.313201904296875,73.23632049560547,69.33072662353516,124.05070495605469,82.64270782470703,82.78861236572266
2022-08-19,168.2331085205078,138.22999572753906,32.0425910949707,91.05101013183594,134.2027587890625,314.7950744628906,316.3345947265625,289.88824462890625,150.85977172851562,107.67124938964844,57.925453186035156,276.9259338378906,17.79958152770996,38.95677947998047,134.8294219970703,315.0730285644531,400.1546936035156,296.6666564941406,508.9765625,43.58987808227539,34.66642379760742,32.650123596191406,71.90607452392578,69.1060791015625,124.38761138916016,80.93729400634766,82.52546691894531
2022-08-22,164.35882568359375,133.22000122070312,31.35622215270996,91.13761901855469,133.5303955078125,308.9294128417969,310.13055419921875,281.66949462890625,150.33055114746094,105.89232635498047,57.06328201293945,268.7967224121094,16.986841201782227,38.75862121582031,134.46923828125,306.7779846191406,391.822509765625,289.913330078125,505.49560546875,42.81045913696289,34.600990295410156,31.931001663208008,69.9009780883789,68.40522003173828,122.75926971435547,78.69076538085938,82.46405792236328
2022-08-23,164.02529907226562,133.6199951171875,31.07625389099121,93.9174575805664,137.86227416992188,307.3883056640625,308.1018371582031,276.87890625,149.02090454101562,104.84854125976562,57.1254997253418,267.5289306640625,17.13343620300293,38.05320358276367,131.87582397460938,306.5242614746094,390.8744812011719,296.4533386230469,497.3548583984375,42.62913513183594,35.848724365234375,31.80023956298828,69.71650695800781,68.10871124267578,121.04676818847656,78.91300201416016,85.96401977539062
2022-08-24,164.31954956054688,133.8000030517578,31.17560386657715,95.7100601196289,138.88352966308594,308.0888977050781,309.6958312988281,277.9705505371094,148.52755737304688,105.10267639160156,57.20549774169922,266.8999328613281,17.1743221282959,37.59349060058594,131.30853271484375,307.41229248046875,392.12579345703125,297.0966796875,497.9674987792969,42.93771743774414,36.28937530517578,31.96835708618164,69.76021575927734,68.2794418334961,121.19648742675781,79.25118255615234,86.4727783203125
2022-08-25,166.7716522216797,137.27999877929688,31.735538482666016,97.06104278564453,140.10055541992188,311.16168212890625,313.8168029785156,279.47711181640625,149.9179229736328,107.59864807128906,57.48103713989258,269.8612976074219,17.863405227661133,37.96602249145508,131.20050048828125,312.84796142578125,397.6617126464844,296.07000732421875,502.7109680175781,43.224029541015625,36.56858825683594,32.46334457397461,70.93993377685547,68.59391021728516,122.53468322753906,80.19808197021484,86.9201431274414
2022-08-26,160.48451232910156,130.75,30.733068466186523,97.09567260742188,139.07078552246094,301.6162414550781,304.6782531738281,268.9397277832031,147.3524627685547,104.07707214355469,56.094451904296875,259.44818115234375,16.214982986450195,37.1099967956543,128.1298370361328,300.02490234375,384.2010803222656,288.0899963378906,491.27490234375,41.86562728881836,36.14103698730469,31.492053985595703,67.91046905517578,66.89569854736328,119.11898803710938,77.144775390625,85.84998321533203
2022-08-29,158.2873992919922,129.7899932861328,30.615665435791016,98.22146606445312,140.10903930664062,299.9070739746094,302.4321594238281,267.3338623046875,146.21324157714844,103.82293701171875,55.756690979003906,256.6803894042969,15.75725269317627,36.64235305786133,127.58956146240234,297.0679931640625,381.6607360839844,284.82000732421875,491.75762939453125,42.2728271484375,36.686378479003906,31.267906188964844,67.01233673095703,66.78787231445312,118.2861328125,76.73411560058594,87.82365417480469
2022-08-30,155.86476135253906,128.72999572753906,30.787250518798828,95.69275665283203,136.6963348388672,297.04901123046875,302.16949462890625,264.4288024902344,145.7019500732422,103.84107971191406,55.241172790527344,254.4932098388672,15.425174713134766,36.34116744995117,126.22982025146484,293.7597351074219,377.47088623046875,277.70001220703125,485.32489013671875,42.14558029174805,35.442996978759766,31.099803924560547,66.3132095336914,66.09600067138672,117.50003814697266,75.87899780273438,84.4815673828125
2022-08-31,154.20712280273438,126.7699966430664,30.353763580322266,94.78346252441406,134.51763916015625,294.8167419433594,303.5747375488281,261.9044189453125,144.72422790527344,103.22390747070312,54.8500862121582,253.0415496826172,15.052213668823242,35.84974670410156,124.21272277832031,292.0519714355469,374.5987243652344,275.6099853515625,482.0666198730469,42.1678466796875,35.120155334472656,30.866317749023438,65.6675033569336,65.69166564941406,116.75140380859375,75.13015747070312,83.8499984741211
2022-09-01,154.93292236328125,127.81999969482422,30.426483154296875,93.1207275390625,132.3729705810547,296.1336669921875,304.3321838378906,266.3992919921875,148.3123016357422,103.93185424804688,55.10784912109375,252.00599670410156,13.89841365814209,36.959407806396484,125.74356079101562,292.17889404296875,375.7741394042969,277.1600036621094,486.4016418457031,42.78183364868164,34.25632858276367,30.959714889526367,65.34709167480469,66.06005859375,118.6697998046875,75.81619262695312,82.34126281738281
2022-09-02,152.8241424560547,127.51000213623047,30.390125274658203,95.48493194580078,134.3389129638672,293.05157470703125,302.4888610839844,265.0644836425781,145.98004150390625,103.20574951171875,54.352333068847656,247.80589294433594,13.609216690063477,36.222267150878906,123.51034545898438,288.05084228515625,371.8119201660156,270.2099914550781,479.3005065917969,42.311004638671875,34.88456726074219,30.716894149780273,64.49748229980469,65.19747924804688,116.96662902832031,75.1205062866211,83.8499984741211
2022-09-06,151.56866455078125,126.11000061035156,30.05377197265625,94.07333374023438,133.71763610839844,291.594482421875,297.9352722167969,262.92144775390625,146.37469482421875,103.23297882080078,54.379005432128906,245.08653259277344,13.427720069885254,36.26982879638672,122.1325912475586,285.98199462890625,370.408935546875,274.4200134277344,480.5350646972656,42.101043701171875,34.56172561645508,30.642179489135742,64.07024383544922,64.8290786743164,117.07892608642578,74.96591186523438,83.28860473632812
2022-09-07,152.97129821777344,129.47999572753906,30.51738929748535,92.45394134521484,132.00701904296875,295.4518127441406,301.6493225097656,270.122314453125,147.17308044433594,105.19343566894531,55.38339614868164,249.77044677734375,13.680095672607422,36.56310272216797,123.97859954833984,291.7591857910156,377.0633544921875,283.70001220703125,484.24810791015625,43.18267059326172,34.160343170166016,31.249229431152344,65.09463500976562,65.99716186523438,118.98797607421875,77.26555633544922,82.5781021118164
2022-09-08,151.50003051757812,129.82000732421875,31.499191284179688,93.80487823486328,132.721923828125,297.23583984375,306.04779052734375,272.32891845703125,148.35711669921875,107.64404296875,55.214508056640625,250.1865692138672,13.955412864685059,37.316070556640625,124.14067840576172,293.2718200683594,379.5279846191406,289.260009765625,489.65985107421875,43.402183532714844,34.308677673339844,31.80023956298828,65.31795501708984,65.82644653320312,121.05611419677734,77.98539733886719,83.25352478027344
2022-09-09,154.35426330566406,133.27000427246094,31.7628173828125,96.96576690673828,136.14315795898438,301.00909423828125,310.35498046875,272.21087646484375,148.6441650390625,108.16136169433594,55.392276763916016,255.93515014648438,14.351432800292969,37.918460845947266,126.03170776367188,299.683349609375,385.4239807128906,299.67999267578125,488.24444580078125,43.53261947631836,35.16378402709961,32.08976364135742,66.6093521118164,66.47339630126953,122.12295532226562,79.4637680053711,84.64823913574219
2022-09-12,160.2981414794922,136.4499969482422,32.062808990478516,99.06148529052734,138.29632568359375,303.1479797363281,312.6180725097656,270.1859436035156,148.5813751220703,109.44113159179688,55.55226516723633,258.0545654296875,14.469139099121094,37.85505294799805,127.05825805664062,303.245361328125,389.5663757324219,304.4200134277344,494.67864990234375,43.923912048339844,35.80946350097656,32.351261138916016,67.67744445800781,66.73394775390625,122.93709564208984,80.48799133300781,85.62194061279297
2022-09-13,150.8918914794922,126.81999969482422,30.90829086303711,97.27754974365234,135.66656494140625,291.1554870605469,299.6690673828125,252.3787384033203,144.71522521972656,105.63817596435547,53.7479248046875,243.86712646484375,13.09853744506836,36.61064910888672,124.4288558959961,286.6163330078125,372.6270446777344,292.1300048828125,478.5789794921875,43.01725387573242,34.906375885009766,31.146503448486328,64.0848159790039,64.5055923461914,118.87567138671875,76.33796691894531,83.62191772460938
2022-09-14,152.333740234375,128.5500030517578,30.790111541748047,101.93659210205078,138.95162963867188,291.4637451171875,298.637939453125,250.9348602294922,147.70230102539062,105.39312744140625,54.032352447509766,244.08969116210938,13.095544815063477,36.57894515991211,124.72598266601562,288.89007568359375,374.0489196777344,302.6099853515625,474.6773681640625,42.92180252075195,35.89236068725586,31.0531005859375,64.31784057617188,64.47865295410156,118.94120788574219,77.31869506835938,85.67455291748047
2022-09-15,149.45005798339844,126.27999877929688,31.371910095214844,100.07470703125,136.6963348388672,289.87591552734375,302.6166076660156,246.5762176513672,148.07904052734375,106.98147583007812,53.29819107055664,237.47018432617188,12.8970365524292,36.41249465942383,123.76245880126953,284.0791015625,369.8022766113281,303.75,486.912841796875,42.46052932739258,34.96745681762695,31.15583610534668,62.837100982666016,63.93952941894531,119.60560607910156,76.92253112792969,83.183349609375
2022-09-16,147.8120574951172,123.52999877929688,31.01738166809082,97.97032928466797,133.1474151611328,288.4833068847656,297.6798095703125,250.5989227294922,150.33953857421875,106.2644271850586,53.307151794433594,236.85084533691406,13.165369987487793,36.48383331298828,124.51891326904297,282.3419189453125,366.9810791015625,303.3500061035156,485.1529541015625,42.3714485168457,34.2214241027832,30.875667572021484,62.487552642822266,64.09228515625,119.2686996459961,76.30415344238281,81.7623062133789
