Date,AAPL,DIA,JNJ,JPM,QQQ,SPY,TSLA,WMT,XOM
2022-04-20,164.00270080566406,328.71453857421875,164.6115264892578,119.51968383789062,333.1262512207031,421.9666442871094,325.73333740234375,50.700225830078125,77.1572036743164
2022-04-21,163.20831298828125,325.1424560546875,164.13711547851562,118.5931625366211,326.2335510253906,415.65667724609375,336.260009765625,50.77646255493164,76.34142303466797
2022-04-22,158.6676483154297,316.315185546875,162.50791931152344,115.18687438964844,317.6907958984375,404.25152587890625,335.01666259765625,49.82044219970703,74.6747817993164
2022-04-25,159.7366485595703,318.4565734863281,166.50927734375,115.1505355834961,321.77178955078125,406.5951232910156,332.67333984375,49.845848083496094,72.15725708007812
2022-04-26,153.7740020751953,310.8728332519531,165.31874084472656,111.7442626953125,309.6265563964844,394.8197937011719,292.1400146484375,49.32496643066406,72.1835708618164
2022-04-27,153.54840087890625,311.41534423828125,163.0092010498047,110.2909164428711,309.2555847167969,395.9299621582031,293.836669921875,48.98830795288086,74.2449722290039
2022-04-28,160.4819793701172,317.2689514160156,164.22662353515625,112.03492736816406,320.23907470703125,405.930908203125,292.5033264160156,49.6140022277832,76.49055480957031
2022-04-29,154.60757446289062,308.29205322265625,161.54112243652344,108.41972351074219,305.8287353515625,390.9295349121094,290.2533264160156,48.59129333496094,74.7800521850586
2022-05-02,154.91162109375,309.27374267578125,159.91192626953125,109.40982818603516,310.934814453125,393.2827453613281,300.9800109863281,48.2705078125,75.79756927490234
2022-05-03,156.40225219726562,309.7507629394531,159.59864807128906,111.75333404541016,311.2667541503906,395.08551025390625,303.0833435058594,48.438846588134766,77.35897064208984
2022-05-04,162.81602478027344,318.48468017578125,161.30841064453125,115.4502944946289,321.79132080078125,407.1170349121094,317.5400085449219,49.10900115966797,80.43788146972656
2022-05-05,153.74453735351562,308.8063659667969,158.22903442382812,112.56177520751953,305.5846252441406,392.6469421386719,291.09332275390625,48.68822479248047,79.21858978271484
2022-05-06,154.47132873535156,307.712158203125,157.8799285888672,112.38011169433594,301.9234619140625,390.30328369140625,288.54998779296875,47.674564361572266,80.42912292480469
2022-05-09,149.3445281982422,301.6622009277344,158.7392578125,110.6905746459961,290.1101989746094,377.80682373046875,262.3699951171875,48.232391357421875,74.08705139160156
2022-05-10,151.75079345703125,300.94219970703125,158.52444458007812,107.99280548095703,293.63458251953125,378.67974853515625,266.67999267578125,47.55342483520508,74.57828521728516
2022-05-11,143.8838653564453,297.79083251953125,157.66510009765625,107.31156158447266,284.9259338378906,372.6640625,244.6666717529297,47.056156158447266,76.13090515136719
2022-05-12,140.01416015625,297.024169921875,159.22264099121094,107.22071838378906,284.2522277832031,372.27496337890625,242.6666717529297,47.01152420043945,76.47650146484375
2022-05-13,144.4829559326172,301.31622314453125,158.3096160888672,108.17447662353516,294.7866516113281,381.17523193359375,256.5299987792969,47.193214416503906,78.7451171875
2022-05-16,142.9409942626953,301.8304138183594,159.4105987548828,107.4205551147461,291.3695373535156,379.62860107421875,241.4566650390625,47.24422073364258,80.5971908569336
2022-05-17,146.57492065429688,305.8701477050781,160.0731201171875,110.98125457763672,298.91644287109375,387.4377136230469,253.8699951171875,41.869842529296875,81.62516021728516
2022-05-18,138.3052520751953,295.06976318359375,157.1011199951172,109.08282470703125,284.2425231933594,371.8194580078125,236.60333251953125,39.026451110839844,80.33134460449219
2022-05-19,134.89724731445312,292.8534851074219,155.70468139648438,107.46598815917969,282.7195129394531,369.542236328125,236.47332763671875,37.95539855957031,80.76557922363281
2022-05-20,135.1329345703125,292.83941650390625,158.42593383789062,106.58489227294922,281.8408203125,369.70355224609375,221.3000030517578,37.99684143066406,81.40361785888672
2022-05-23,140.55435180664062,298.85711669921875,161.66026306152344,113.179443359375,286.5270690917969,376.6207275390625,224.96665954589844,39.08064651489258,83.20254516601562
2022-05-24,137.853515625,299.3727111816406,163.42605590820312,114.77812957763672,280.43487548828125,373.7456970214844,209.3866729736328,39.568355560302734,83.65448760986328
2022-05-25,138.01063537597656,301.1441650390625,161.8224334716797,115.57746124267578,284.3597412109375,377.0476379394531,219.60000610351562,39.32608413696289,85.33821105957031
2022-05-26,141.21241760253906,305.9902038574219,161.6782989501953,117.5758285522461,292.238525390625,384.5815734863281,235.91000366210938,40.16444396972656,85.63951110839844
2022-05-27,146.96774291992188,311.25799560546875,163.14678955078125,119.23810577392578,301.7770690917969,394.02276611328125,253.2100067138672,40.954978942871094,86.48138427734375
2022-05-31,146.1820831298828,309.505126953125,161.74134826660156,120.11009979248047,300.9764099121094,391.81195068359375,252.75332641601562,41.0027961730957,85.0723648071289
2022-06-01,146.0543670654297,307.780517578125,160.10165405273438,118.00274658203125,298.75042724609375,388.6427307128906,246.7899932861328,39.98912048339844,86.70291137695312
2022-06-02,148.50973510742188,311.91412353515625,159.59715270996094,119.90117645263672,306.9319763183594,396.0439147949219,258.3333435058594,40.64577865600586,86.55226135253906
2022-06-03,142.78382873535156,308.70843505859375,158.93948364257812,118.22982788085938,298.94573974609375,389.544189453125,234.51666259765625,39.94767761230469,87.81061553955078
2022-06-06,143.53024291992188,308.80218505859375,158.92144775390625,117.83924102783203,299.9415588378906,390.73028564453125,238.27999877929688,39.804237365722656,87.5890884399414
2022-06-07,146.0543670654297,311.3517761230469,160.6692657470703,118.14808654785156,302.5288391113281,394.478271484375,238.8866729736328,39.32608413696289,91.60343170166016
2022-06-08,145.31781005859375,308.736572265625,159.7142791748047,116.26782989501953,300.3516540527344,390.1893005371094,241.86666870117188,38.98501205444336,92.68455505371094
2022-06-09,140.09275817871094,302.7563781738281,156.49803161621094,113.82437896728516,292.30682373046875,380.9095153808594,239.7066650390625,38.576988220214844,90.68181610107422
2022-06-10,134.68115234375,294.6673889160156,155.4529571533203,108.59232330322266,281.9970703125,369.8648681640625,232.22999572753906,38.79375457763672,89.02468872070312
2022-06-13,129.52496337890625,286.4282531738281,153.88536071777344,105.35861206054688,268.8852233886719,355.82177734375,215.73666381835938,38.06377029418945,84.93943786621094
2022-06-14,130.3892059326172,285.22833251953125,151.52496337890625,103.60551452636719,269.3732604980469,354.74951171875,220.88999938964844,38.07971954345703,85.16098022460938
2022-06-15,133.0115203857422,287.9748229980469,153.14659118652344,104.831787109375,276.10009765625,359.8069763183594,233.0,38.0542106628418,84.08871459960938
2022-06-16,127.7374038696289,281.10418701171875,153.2277069091797,103.03327178955078,264.96044921875,347.89874267578125,213.10000610351562,38.449485778808594,80.98712921142578
2022-06-17,129.21063232421875,280.6457214355469,152.6691131591797,102.66993713378906,268.1822509765625,348.6487121582031,216.75999450683594,37.70676803588867,76.31700134277344
2022-06-21,133.4436492919922,286.818115234375,155.86737060546875,105.21328735351562,274.9483642578125,357.42547607421875,237.0366668701172,38.943572998046875,81.0668716430664
2022-06-22,132.93296813964844,286.1793518066406,158.32687377929688,104.62286376953125,274.54730224609375,356.7774658203125,236.086669921875,38.47179412841797,77.85894012451172
2022-06-23,135.80078125,288.18048095703125,161.85845947265625,103.47835540771484,278.6361389160156,360.2748718261719,235.07000732421875,39.405792236328125,75.51058197021484
2022-06-24,139.13026428222656,295.9594421386719,164.2278594970703,106.56672668457031,288.1832275390625,371.7293701171875,245.7066650390625,39.43765640258789,77.00820922851562
2022-06-27,139.13026428222656,295.3393249511719,164.07470703125,105.71287536621094,286.07037353515625,370.3094787597656,244.9199981689453,39.565162658691406,78.89574432373047
2022-06-28,134.98562622070312,290.62310791015625,159.40798950195312,105.20421600341797,277.3547058105469,362.7429504394531,232.663330078125,39.00732421875,81.08460998535156
2022-06-29,136.74363708496094,291.2901611328125,159.45303344726562,104.73187255859375,277.60894775390625,362.4475402832031,228.49000549316406,38.86388397216797,78.0893325805664
2022-06-30,134.2785186767578,289.19512939453125,159.92147827148438,102.28841400146484,274.16583251953125,359.5029296875,224.47332763671875,38.7555046081543,75.89164733886719
2022-07-01,136.44898986816406,292.0415954589844,161.73233032226562,103.59644317626953,275.9754638671875,363.3052673339844,227.26333618164062,39.09019470214844,77.58423614501953
2022-07-05,139.0320587158203,290.9706726074219,160.489013671875,103.202392578125,280.7000427246094,363.99139404296875,233.06666564941406,39.60659408569336,75.15611267089844
2022-07-06,140.36778259277344,291.6284484863281,160.63320922851562,102.53343200683594,282.49993896484375,365.2206726074219,231.73333740234375,39.887123107910156,73.8002700805664
2022-07-07,143.7364959716797,294.9542236328125,160.8134002685547,105.12679290771484,288.5451354980469,370.6906433105469,244.5433349609375,39.94767761230469,76.15750122070312
2022-07-08,144.4141845703125,294.4938659667969,160.6151885986328,104.79690551757812,288.9070739746094,370.3857116699219,250.76333618164062,39.973182678222656,76.28155517578125
2022-07-11,142.28292846679688,292.84033203125,160.6782684326172,103.42233276367188,282.7347412109375,366.15460205078125,234.3433380126953,39.98912048339844,75.89164733886719
2022-07-12,143.25526428222656,291.2149963378906,158.42596435546875,103.52312469482422,279.9957580566406,362.91448974609375,233.07000732421875,39.86799240112305,74.88140106201172
2022-07-13,142.89187622070312,289.1293029785156,158.0565948486328,102.55177307128906,279.41864013671875,361.00860595703125,237.0399932861328,39.963619232177734,75.18269348144531
2022-07-14,145.8186492919922,287.8609619140625,158.27279663085938,98.96874237060547,280.41644287109375,360.1318664550781,238.31333923339844,40.744598388671875,73.67620849609375
2022-07-15,147.48828125,293.8650207519531,160.57012939453125,103.50479125976562,285.5029602050781,367.0123291015625,240.06666564941406,41.14305877685547,74.9168472290039
2022-07-18,144.44366455078125,291.97589111328125,156.9664764404297,102.44181060791016,283.0869445800781,363.98187255859375,240.54666137695312,41.04741668701172,76.29927825927734
2022-07-19,148.30349731445312,298.9873352050781,154.6781768798828,104.98017120361328,291.7926330566406,373.81634521484375,245.52999877929688,41.29924774169922,78.22225952148438
2022-07-20,150.3070526123047,299.5795593261719,153.79525756835938,104.96183776855469,296.41949462890625,376.19873046875,247.5,41.64351272583008,79.08183288574219
2022-07-21,152.5758056640625,301.149169921875,154.33584594726562,105.67662048339844,300.67462158203125,380.02960205078125,271.7066650390625,42.25235366821289,77.76145935058594
2022-07-22,151.33828735351562,299.88037109375,155.0655517578125,105.1634292602539,295.4021911621094,376.50372314453125,272.24334716796875,42.143978118896484,77.167724609375
2022-07-25,150.21864318847656,300.7261962890625,155.3718719482422,105.58497619628906,293.7197570800781,376.9611511230469,268.4333190917969,42.08341598510742,79.73762512207031
2022-07-26,148.89276123046875,298.4516906738281,156.47096252441406,103.93550872802734,287.94842529296875,372.5013427734375,258.8599853515625,38.882999420166016,79.42744445800781
2022-07-27,153.9900665283203,302.6529846191406,156.03854370117188,105.60328674316406,300.11712646484375,382.1738586425781,274.82000732421875,40.35251998901367,81.1466293334961
2022-07-28,154.5400848388672,305.6794738769531,156.939453125,105.20925903320312,303.0516052246094,386.9671936035156,280.8999938964844,41.35981750488281,82.09483337402344
2022-07-29,159.60792541503906,308.9032287597656,157.22775268554688,105.7132797241211,308.5783386230469,392.608642578125,297.1499938964844,42.09298324584961,85.89649200439453
2022-08-01,158.6257781982422,308.3204040527344,156.67822265625,104.6594467163086,308.3924560546875,391.446044921875,297.27667236328125,42.249183654785156,83.72537231445312
2022-08-02,157.15257263183594,304.5609130859375,155.7863006591797,103.02828979492188,307.4729919433594,388.8635559082031,300.586669921875,42.293792724609375,83.36205291748047
2022-08-03,163.16331481933594,308.4333801269531,157.2908172607422,104.10961151123047,315.8462829589844,394.95294189453125,307.39666748046875,41.5988883972168,80.65922546386719
2022-08-04,162.8489990234375,307.6813049316406,154.7682342529297,102.9641342163086,317.32330322265625,394.68609619140625,308.6333312988281,40.02737808227539,77.26519012451172
2022-08-05,162.62277221679688,308.25469970703125,154.15562438964844,106.07981872558594,314.7311706542969,394.0190734863281,288.1700134277344,40.34932327270508,78.38178253173828
2022-08-08,162.15072631835938,308.67767333984375,153.3357696533203,104.7877197265625,313.71380615234375,393.56158447265625,290.42333984375,40.67765808105469,78.82485961914062
2022-08-09,162.19989013671875,308.1982116699219,153.31776428222656,105.73159790039062,310.1630554199219,391.9988098144531,283.3333435058594,41.07930374145508,80.2781753540039
2022-08-10,166.4486541748047,313.1702880859375,153.75924682617188,108.4898910522461,318.8200378417969,400.2322998046875,294.3566589355469,41.16535949707031,81.04029083251953
2022-08-11,165.71099853515625,313.6497497558594,150.57899475097656,110.09355926513672,317.0103454589844,400.2322998046875,286.6300048828125,41.56235885620117,83.3846206665039
2022-08-12,169.26150512695312,317.5218811035156,148.9213104248047,111.9171371459961,323.1827392578125,407.0078430175781,300.0299987792969,42.330726623535156,84.10939025878906
2022-08-15,170.33346557617188,318.96942138671875,149.63304138183594,112.21953582763672,325.79449462890625,408.6850280761719,309.32000732421875,42.45237350463867,82.60614776611328
2022-08-16,170.1761016845703,321.19696044921875,150.96641540527344,113.29170227050781,325.0314636230469,409.4855041503906,306.5633239746094,44.61983108520508,81.83663177490234
2022-08-17,171.67105102539062,319.7494812011719,150.97540283203125,112.33868408203125,321.3241271972656,406.5790100097656,303.9966735839844,44.66783905029297,82.498779296875
2022-08-18,171.27764892578125,320.1065673828125,150.24563598632812,111.4681167602539,322.096923828125,407.76068115234375,302.8699951171875,44.523780822753906,84.44940948486328
2022-08-19,168.6910400390625,317.3908996582031,152.53399658203125,108.70982360839844,315.81689453125,402.2812194824219,296.6666564941406,43.867454528808594,84.18097686767578
2022-08-22,164.8061981201172,311.4769592285156,151.9989013671875,106.91372680664062,307.5024108886719,393.9046936035156,289.913330078125,43.08308410644531,84.11833190917969
2022-08-23,164.4718017578125,309.9230651855469,150.67471313476562,105.85987854003906,307.2480773925781,392.95172119140625,296.4533386230469,42.90060043334961,87.68850708007812
2022-08-24,164.76683044433594,310.6294250488281,150.17584228515625,106.1164779663086,308.1382141113281,394.2095947265625,297.0966796875,43.211151123046875,88.20747375488281
2022-08-25,167.22557067871094,313.7276306152344,151.58168029785156,108.63652801513672,313.586669921875,399.77490234375,296.07000732421875,43.49928665161133,88.66380310058594
2022-08-26,160.9213409423828,304.1034851074219,148.9877166748047,105.08097839355469,300.7333679199219,386.2428894042969,288.0899963378906,42.13222885131836,87.57218933105469
2022-08-29,158.71829223632812,302.3800964355469,147.83587646484375,104.82437896728516,297.76947021484375,383.6889953613281,284.82000732421875,42.542022705078125,89.58545684814453
2022-08-30,156.28900146484375,299.4984436035156,147.3188934326172,104.84272003173828,294.4533386230469,379.4769287109375,277.70001220703125,42.41397476196289,86.17631530761719
2022-08-31,154.6268768310547,297.247802734375,146.33033752441406,104.2195816040039,292.74151611328125,376.5894775390625,275.6099853515625,42.436378479003906,85.53208923339844
2022-09-01,155.35470581054688,298.5756530761719,149.9582061767578,104.93434143066406,292.8686828613281,377.7711486816406,277.1600036621094,43.05427169799805,83.99308776855469
2022-09-02,153.2401123046875,295.46795654296875,147.60008239746094,104.20125579833984,288.73101806640625,373.7877197265625,270.2099914550781,42.58045196533203,85.53208923339844
2022-09-06,151.98126220703125,293.9990539550781,147.99913024902344,104.22872924804688,286.6572265625,372.37738037109375,274.4200134277344,42.36914825439453,84.95943450927734
2022-09-07,153.3876953125,297.8880920410156,148.80636596679688,106.2081298828125,292.4481506347656,379.067138671875,283.70001220703125,43.45766830444336,84.23465728759766
2022-09-08,151.91241455078125,299.6867370605469,150.00352478027344,108.68232727050781,293.9642333984375,381.5448303222656,289.260009765625,43.67856979370117,84.92364501953125
2022-09-09,154.7744140625,303.49127197265625,150.2937774658203,109.20465087890625,300.3909606933594,387.4721984863281,299.67999267578125,43.80983352661133,86.34634399414062
2022-09-12,160.7344512939453,305.64788818359375,150.23028564453125,110.49675750732422,303.96136474609375,391.6365966796875,304.4200134277344,44.2036247253418,87.33954620361328
2022-09-13,151.30264282226562,293.5563659667969,146.3212432861328,106.65714263916016,287.2930908203125,374.6072998046875,292.1300048828125,43.29118728637695,85.29944610595703
2022-09-14,152.7483673095703,293.8671569824219,149.3414764404297,106.40971374511719,289.5722351074219,376.0367126464844,302.6099853515625,43.19514083862305,87.39323425292969
2022-09-15,149.8568878173828,292.2662353515625,149.7223663330078,108.01337432861328,284.74969482421875,371.7674865722656,303.75,42.73092269897461,84.85205078125
2022-09-16,148.2144012451172,290.86224365234375,152.00796508789062,107.28943634033203,283.0086669921875,368.9312744140625,303.3500061035156,42.64127731323242,83.40251922607422
2022-09-19,151.9320831298828,292.84490966796875,150.81072998046875,108.27914428710938,285.2124938964844,371.7923583984375,309.07000732421875,43.006256103515625,83.39356231689453
2022-09-20,154.31214904785156,289.88970947265625,149.62265014648438,106.14395904541016,282.93902587890625,367.5246887207031,308.7300109863281,42.75652313232422,82.71353149414062
2022-09-21,151.1846466064453,284.97039794921875,148.08985900878906,103.0832748413086,277.87274169921875,361.11370849609375,300.79998779296875,43.14711380004883,81.38030242919922
2022-09-22,150.22080993652344,283.7522888183594,150.72007751464844,101.91029357910156,274.45269775390625,358.08038330078125,288.5899963378906,42.705299377441406,81.04029083251953
2022-09-23,147.94888305664062,279.352294921875,151.20982360839844,100.01339721679688,269.9842224121094,352.0808410644531,275.3299865722656,41.63919448852539,76.72744750976562
2022-09-26,148.2832489013672,276.3875732421875,150.28468322753906,97.85991668701172,268.8670959472656,348.5978088378906,276.010009765625,42.03938293457031,75.14368438720703
2022-09-27,149.2569580078125,275.04669189453125,149.5954132080078,96.99851989746094,268.974853515625,347.7079162597656,282.94000244140625,41.924129486083984,76.7184829711914
2022-09-28,147.36862182617188,280.173828125,150.88330078125,98.9595718383789,274.3253479003906,354.54949951171875,287.80999755859375,42.61566162109375,79.51021575927734
2022-09-29,140.12998962402344,275.90594482421875,149.2235565185547,97.28260803222656,266.4172058105469,347.14337158203125,268.2099914550781,42.34032440185547,79.34916687011719
2022-09-30,135.9205780029297,271.2699890136719,148.1623992919922,95.76140594482422,261.8996276855469,341.7752990722656,265.25,41.52393341064453,78.12330627441406
2022-10-03,140.10047912597656,278.3420715332031,148.0172882080078,98.72132873535156,268.0439147949219,350.79864501953125,242.39999389648438,42.42997360229492,82.24824523925781
2022-10-04,143.69029235839844,286.2261047363281,150.21214294433594,103.33985137939453,276.4714660644531,361.668701171875,249.44000244140625,42.98064422607422,85.2457504272461
2022-10-05,143.98533630371094,285.8955993652344,149.74960327148438,102.0639419555664,276.3243713378906,360.82659912109375,240.80999755859375,42.554832458496094,88.69065856933594
2022-10-06,143.03134155273438,282.5343322753906,146.8473358154297,99.983642578125,274.14898681640625,357.1044616699219,238.1300048828125,42.15784454345703,91.32130432128906
2022-10-07,137.7794189453125,276.6235656738281,145.29640197753906,97.98656463623047,263.7027893066406,347.14337158203125,223.07000732421875,41.158958435058594,90.39970397949219
2022-10-10,138.10401916503906,275.6699523925781,145.48683166503906,97.07123565673828,261.06671142578125,344.4928283691406,222.9600067138672,41.402278900146484,88.44013214111328
2022-10-11,136.68771362304688,275.9814453125,147.5910186767578,94.26976013183594,257.4801025390625,342.3111877441406,216.5,42.474796295166016,87.68850708007812
2022-10-12,136.0582733154297,275.858642578125,147.55474853515625,95.79531860351562,257.39190673828125,341.18206787109375,217.24000549316406,41.99455642700195,88.07325744628906
2022-10-13,140.63157653808594,283.7901916503906,149.78587341308594,101.1208724975586,263.4283447265625,350.18621826171875,221.72000122070312,42.349937438964844,91.15131378173828
2022-10-14,136.0976104736328,280.2588195800781,149.16006469726562,102.80361938476562,255.51034545898438,342.2059020996094,204.99000549316406,41.75764846801758,88.75331115722656
2022-10-17,140.06114196777344,285.2063293457031,151.0919189453125,107.12136840820312,263.94769287109375,350.99957275390625,219.35000610351562,42.058597564697266,90.03285217285156
2022-10-18,141.37905883789062,288.4261779785156,150.5658721923828,109.87660217285156,266.0350341796875,355.1236877441406,220.19000244140625,42.94541931152344,90.19390106201172
2022-10-19,141.4872283935547,287.36865234375,149.36866760253906,107.72233581542969,265.0648498535156,352.60711669921875,222.0399932861328,42.823760986328125,92.86929321289062
2022-10-20,141.02499389648438,286.3866271972656,149.74960327148438,107.37101745605469,263.7124938964844,349.650390625,207.27999877929688,42.92940902709961,92.99455261230469
2022-10-21,144.84100341796875,293.7106628417969,153.01467895507812,113.01091003417969,269.89593505859375,358.1473693847656,214.44000244140625,43.797019958496094,94.72149658203125
2022-10-24,146.9850311279297,297.6501770019531,155.073486328125,113.14960479736328,272.865234375,362.52984619140625,211.25,44.63262939453125,95.38362884521484
2022-10-25,149.82736206054688,300.9002685546875,154.82861328125,113.4454574584961,278.5096740722656,368.3190002441406,222.4199981689453,44.84393310546875,94.73936462402344
2022-10-26,146.88668823242188,300.7963562011719,156.18907165527344,114.74911499023438,272.3556213378906,365.5439758300781,224.63999938964844,45.186492919921875,95.86681365966797
2022-10-27,142.41175842285156,302.7615051269531,156.27978515625,115.2021713256836,267.3971252441406,363.5919494628906,225.08999633789062,45.055233001708984,96.23365783691406
2022-10-28,153.17127990722656,310.4329528808594,158.60162353515625,116.5705337524414,275.57977294921875,372.2420959472656,228.52000427246094,45.62511444091797,99.05223846435547
2022-10-31,150.8108673095703,309.3370666503906,157.78533935546875,116.38561248779297,272.3752746582031,369.5533142089844,227.5399932861328,45.56747817993164,99.15065002441406
2022-11-01,148.16525268554688,308.3829345703125,156.9872283935547,118.48440551757812,269.5921936035156,367.9361572265625,227.82000732421875,45.36257553100586,100.13490295410156
2022-11-02,142.63792419433594,303.6116638183594,154.57464599609375,117.39339447021484,260.3513488769531,358.7024230957031,214.97999572753906,45.06163787841797,98.07691955566406
2022-11-03,136.58938598632812,302.20404052734375,154.8376922607422,117.6060562133789,255.2654266357422,355.0089111328125,215.30999755859375,45.05202865600586,99.41014099121094
2022-11-04,136.32337951660156,306.2382507324219,155.5269775390625,120.82357788085938,259.3714294433594,360.11859130859375,207.47000122070312,45.13207244873047,100.4928207397461
2022-11-07,136.85536193847656,310.2817687988281,156.88743591308594,121.4615249633789,262.2230224609375,363.5633850097656,197.0800018310547,45.605899810791016,101.6828842163086
2022-11-08,137.42674255371094,313.3901062011719,157.6674346923828,121.53550720214844,264.13397216796875,365.5248107910156,191.3000030517578,45.71475601196289,102.00499725341797
2022-11-09,132.86553955078125,307.3719482421875,156.40673828125,119.95448303222656,258.0387268066406,357.99432373046875,177.58999633789062,44.65183639526367,97.4416275024414
2022-11-10,144.6872100830078,318.63360595703125,158.23883056640625,124.8917236328125,277.0789489746094,377.6675720214844,190.72000122070312,45.577083587646484,98.8732681274414
2022-11-11,147.4751434326172,319.13427734375,153.50445556640625,125.09513092041016,282.18450927734375,381.32275390625,195.97000122070312,45.647518157958984,101.96027374267578
2022-11-14,146.0762481689453,317.22589111328125,155.91697692871094,123.80997467041016,279.71502685546875,378.07904052734375,190.9499969482422,44.30607604980469,102.25792694091797
2022-11-15,147.81011962890625,317.6415710449219,156.35231018066406,122.91312408447266,283.5857849121094,381.3036193847656,194.4199981689453,47.20346450805664,102.94342041015625
2022-11-16,146.5786895751953,317.5092468261719,157.32278442382812,123.07955169677734,279.71502685546875,378.394775390625,186.9199981689453,47.54282760620117,101.84300231933594
2022-11-17,148.48001098632812,317.5376892089844,158.59249877929688,122.54330444335938,279.0976867675781,377.2369384765625,183.1699981689453,47.382747650146484,101.9782943725586
2022-11-18,149.04153442382812,319.3846435546875,159.80789184570312,123.74524688720703,279.10748291015625,378.94976806640625,180.19000244140625,48.09669494628906,101.09435272216797
2022-11-21,145.8102569580078,319.0816955566406,160.62942504882812,123.01484680175781,276.23626708984375,377.5718078613281,167.8699951171875,48.391231536865234,100.09314727783203
2022-11-22,147.94801330566406,322.7832946777344,161.4053192138672,124.85469818115234,280.21478271484375,382.6528625488281,169.91000366210938,48.56411361694336,102.988525390625
2022-11-23,148.82479858398438,323.72052001953125,161.5787353515625,126.18611907958984,283.0273132324219,385.064208984375,183.1999969482422,48.79781723022461,102.47439575195312
2022-11-25,145.90878295898438,325.2066955566406,161.7886962890625,126.42654418945312,281.16534423828125,384.9780578613281,182.86000061035156,49.00592803955078,102.11359405517578
2022-11-28,142.07662963867188,320.445068359375,161.870849609375,124.21680450439453,277.0397644042969,378.8349609375,182.9199981689453,49.146793365478516,99.04684448242188
2022-11-29,139.07191467285156,320.4355163574219,160.73895263671875,126.26009368896484,274.9427490234375,378.1842956542969,180.8300018310547,48.97391891479492,99.7052993774414
2022-11-30,145.82998657226562,327.696533203125,162.4824676513672,127.75790405273438,287.47613525390625,390.09735107421875,194.6999969482422,48.79781723022461,100.4268798828125
2022-12-01,146.10581970214844,326.04931640625,163.1579132080078,125.9642333984375,287.82891845703125,389.810302734375,194.6999969482422,49.10197448730469,99.93981170654297
2022-12-02,145.6132354736328,326.3617858886719,163.28573608398438,124.96568298339844,286.682373046875,389.3605651855469,194.86000061035156,49.053951263427734,99.09194946289062
2022-12-05,144.4507598876953,321.9029235839844,163.1944580078125,121.4615249633789,281.87091064453125,382.356201171875,182.4499969482422,48.55131530761719,96.3769760131836
2022-12-06,140.78607177734375,318.5231018066406,160.74810791015625,121.66494750976562,276.0304870605469,376.84466552734375,179.82000732421875,47.987850189208984,93.69808959960938
2022-12-07,138.84532165527344,318.5042724609375,161.7247772216797,121.58171844482422,274.9035339355469,376.2035827636719,174.0399932861328,47.73812484741211,93.49063110351562
2022-12-08,140.52992248535156,320.41656494140625,161.75218200683594,122.85765838623047,278.1569519042969,379.15069580078125,173.44000244140625,47.812034606933594,94.18515014648438
2022-12-09,140.04721069335938,317.4912109375,160.4194793701172,122.19195556640625,276.3831787109375,376.3183288574219,179.0500030517578,46.69691467285156,93.39141082763672
2022-12-12,142.34259033203125,322.46136474609375,162.33639526367188,124.08732604980469,279.85223388671875,381.7438659667969,167.82000732421875,47.56779479980469,95.69147491455078
2022-12-13,143.30801391601562,323.5879821777344,163.58697509765625,123.9671401977539,282.86065673828125,384.633544921875,160.9499969482422,47.39747619628906,96.73777770996094
2022-12-14,141.0816192626953,322.0826721191406,164.08900451660156,123.34770965576172,280.7635498046875,382.1744079589844,156.8000030517578,47.13396072387695,96.02520751953125
2022-12-15,134.4713134765625,315.0582580566406,162.0169219970703,120.28734588623047,271.3365478515625,372.82574462890625,157.6699981689453,46.71298599243164,95.10518646240234
2022-12-16,132.5109100341797,312.1358337402344,160.35556030273438,119.5384292602539,268.7494201660156,368.4241638183594,150.22999572753906,45.87422561645508,94.43770599365234
2022-12-19,130.40269470214844,310.62725830078125,160.18214416503906,120.25035095214844,264.9725646972656,365.300048828125,149.8699951171875,45.89030075073242,94.86166381835938
2022-12-20,130.333740234375,311.5760803222656,160.35556030273438,120.83284759521484,264.7663269042969,365.7999572753906,137.8000030517578,46.29199981689453,96.23267364501953
2022-12-21,133.4369354248047,316.529052734375,162.19032287597656,122.19195556640625,268.6070556640625,371.26953125,137.57000732421875,46.65513610839844,97.46836853027344
2022-12-22,130.26478576660156,313.35992431640625,161.59703063964844,120.80510711669922,262.0355224609375,365.97296142578125,125.3499984741211,46.10881805419922,95.5020523071289
2022-12-23,129.90029907226562,314.9444580078125,162.00778198242188,121.37832641601562,262.6249084472656,368.0781555175781,123.1500015258789,46.2020149230957,98.02761840820312
2022-12-27,128.09747314453125,315.3619384765625,161.96212768554688,121.80363464355469,258.91180419921875,366.62664794921875,109.0999984741211,46.21487808227539,99.38961791992188
2022-12-28,124.16678619384766,311.75634765625,161.25926208496094,122.46932983398438,255.49346923828125,362.0701599121094,112.70999908447266,45.40504455566406,97.75700378417969
2022-12-29,127.68373107910156,315.0678405761719,162.080810546875,123.17200469970703,261.72119140625,368.58758544921875,121.81999969482422,45.68141555786133,98.49663543701172
2022-12-30,127.99896240234375,314.37506103515625,161.25010681152344,123.98563385009766,261.56402587890625,367.6167297363281,123.18000030517578,45.56572341918945,99.48883056640625
2023-01-03,123.21118927001953,314.2706604003906,162.65589904785156,124.92867279052734,259.7959289550781,366.0690612792969,108.0999984741211,46.14739227294922,96.07030487060547
